t,theta,v
1.2100000000000009,0.41863703297351285,0.07327551297255415
1.2200000000000009,0.4193697881032384,0.06919633609515517
1.2300000000000009,0.42006175146418995,0.06511124809293477
1.2400000000000009,0.4207128639451193,0.06102062439230701
1.2500000000000009,0.42132307018904236,0.05692484056418083
1.260000000000001,0.4218923185946842,0.05282427230872022
1.270000000000001,0.4224205613177714,0.04871929544036588
1.280000000000001,0.42290775427217503,0.04461028587310168
1.290000000000001,0.42335385713090606,0.04049761960594908
1.300000000000001,0.42375883332696557,0.036381672708672416
1.310000000000001,0.4241226500540523,0.032262821307677936
1.320000000000001,0.4244452782671291,0.02814144157208921
1.330000000000001,0.42472669268284996,0.02401790969998139
1.340000000000001,0.42496687177984976,0.019892601904756762
1.350000000000001,0.42516579779889735,0.015765894401643863
1.360000000000001,0.4253234567429138,0.01163816339430233
1.370000000000001,0.4254398383768568,0.007509785061515637
1.380000000000001,0.42551493622747194,0.003381135543953753
1.390000000000001,0.4255487475829115,-0.0007474090690122474
1.400000000000001,0.4255412734922214,-0.004875472752461655
1.410000000000001,0.42549251876469674,-0.009002679559059694
1.420000000000001,0.4254024919691061,-0.01312865363219523
1.430000000000001,0.4252712054327842,-0.017253019219138622
1.440000000000001,0.4250986752405928,-0.0213754006842377
1.450000000000001,0.42488492123375043,-0.025495422522169825
1.460000000000001,0.42462996700852873,-0.02961270937126787
1.470000000000001,0.42433383991481605,-0.03372688602693795
1.480000000000001,0.4239965710545467,-0.037837577455186594
1.490000000000001,0.42361819527999484,-0.041944408806274945
1.500000000000001,0.42319875119193207,-0.04604700542851749
1.5100000000000011,0.4227382811376469,-0.05014499288224262
1.5200000000000011,0.42223683120882444,-0.05423799695393224
1.5300000000000011,0.4216944512392851,-0.05832564367055743
1.5400000000000011,0.4211111948025795,-0.06240755931412698
1.5500000000000012,0.42048711920943826,-0.06648337043646545
1.5600000000000012,0.4198222855050736,-0.07055270387423719
1.5700000000000012,0.41911675846633123,-0.07461518676423251
1.5800000000000012,0.4183706065986889,-0.07867044655893195
1.5900000000000012,0.4175839021330996,-0.08271811104236435
1.6000000000000012,0.41675672102267597,-0.0867578083462742
1.6100000000000012,0.41588914293921325,-0.09078916696661336
1.6200000000000012,0.4149812512695471,-0.09481181578037208
1.6300000000000012,0.4140331331117434,-0.09882538406276373
1.6400000000000012,0.4130448792711158,-0.1028295015047776
1.6500000000000012,0.412016584256068,-0.10682379823111363
1.6600000000000013,0.41094834627375687,-0.11080790481851248
1.6700000000000013,0.40984026722557176,-0.11478145231449424
1.6800000000000013,0.4086924527024268,-0.11874407225651845
1.6900000000000013,0.40750501197986166,-0.12269539669157797
1.7000000000000013,0.40627805801294586,-0.1266350581962385
1.7100000000000013,0.40501170743098347,-0.13056268989713546
1.7200000000000013,0.4037060805320121,-0.13447792549193938
1.7300000000000013,0.40236130127709274,-0.13838039927080037
1.7400000000000013,0.40097749728438475,-0.1422697461382821
1.7500000000000013,0.39955479982300196,-0.14614560163579488
1.7600000000000013,0.398093343806644,-0.15000760196453733
1.7700000000000014,0.39659326778699866,-0.15385538400895543
1.7800000000000014,0.3950547139469091,-0.1576885853607271
1.7900000000000014,0.39347782809330184,-0.1615068443432804
1.8000000000000014,0.39186275964986905,-0.1653098000368524
1.8100000000000014,0.39020966164950055,-0.16909709230409575
1.8200000000000014,0.3885186907264596,-0.172868361816239
1.8300000000000014,0.38679000710829725,-0.1766232500798062
1.8400000000000014,0.3850237746074992,-0.1803613994639015
1.8500000000000014,0.3832201606128602,-0.18408245322806255
1.8600000000000014,0.38137933608057956,-0.1877860555506873
1.8700000000000014,0.3795014755250727,-0.1914718515580374
1.8800000000000014,0.3775867570094923,-0.19513948735382078
1.8900000000000015,0.3756353621359541,-0.19878861004935622
1.9000000000000015,0.37364747603546056,-0.20241886779432086
1.9100000000000015,0.3716232873575174,-0.2060299098080822
1.9200000000000015,0.36956298825943656,-0.20962138641161468
1.9300000000000015,0.36746677439532044,-0.21319294906000077
1.9400000000000015,0.36533484490472046,-0.21674425037551573
1.9500000000000015,0.3631674024009653,-0.22027494418129434
1.9600000000000015,0.36096465295915237,-0.22378468553557793
1.9700000000000015,0.3587268061037966,-0.2272731307665385
1.9800000000000015,0.3564540747961312,-0.23073993750767677
1.9900000000000015,0.35414667542105444,-0.2341847647337903
2.0000000000000013,0.3518048277737165,-0.23760727279750654
2.010000000000001,0.34942875504574145,-0.2410071234663759
2.020000000000001,0.3470186838110777,-0.24438397996051878
2.0300000000000007,0.34457484401147254,-0.24773750699081973
2.0400000000000005,0.34209746894156434,-0.2510673707976617
2.0500000000000003,0.3395867952335877,-0.2543732391901925
2.06,0.3370430628416858,-0.25765478158611443
2.07,0.33446651502582464,-0.26091166905198865
2.0799999999999996,0.33185739833530475,-0.2641435743440436
2.0899999999999994,0.3292159625918643,-0.2673501719494778
2.099999999999999,0.32654246087236954,-0.2705311381282449
2.109999999999999,0.3238371494910871,-0.27368615095531035
2.1199999999999988,0.321100287981534,-0.27681489036336615
2.1299999999999986,0.31833213907790037,-0.27991703818599173
2.1399999999999983,0.3155329686960405,-0.2829922782012464
2.149999999999998,0.31270304591402803,-0.28604029617567966
2.159999999999998,0.30984264295227126,-0.28906077990874446
2.1699999999999977,0.3069520351531838,-0.29205341927759754
2.1799999999999975,0.3040315009604078,-0.2950179062822713
2.1899999999999973,0.30108132189758513,-0.29795393509120066
2.199999999999997,0.29810178254667313,-0.3008612020870867
2.209999999999997,0.29509317052580225,-0.30373940591308085
2.2199999999999966,0.29205577646667147,-0.30658824751926994
2.2299999999999964,0.2889898939914788,-0.3094074302094441
2.239999999999996,0.2858958196893843,-0.31219665968812804
2.249999999999996,0.282773853092503,-0.3149556441078551
2.259999999999996,0.27962429665142446,-0.3176840941166648
2.2699999999999956,0.2764474557102578,-0.32038172290580236
2.2799999999999954,0.27324363848119976,-0.32304824625759854
2.289999999999995,0.27001315601862375,-0.3256833825935089
2.299999999999995,0.26675632219268863,-0.32828685302228927
2.3099999999999947,0.2634734536624657,-0.33085838138828577
2.3199999999999945,0.26016486984858284,-0.33339769431981503
2.3299999999999943,0.2568308929053847,-0.3359045212776125
2.339999999999994,0.25347184769260855,-0.3383785946033238
2.349999999999994,0.25008806174657533,-0.340819649568016
2.3599999999999937,0.24667986525089516,-0.34322742442068327
2.3699999999999934,0.24324759100668833,-0.3456016604367227
2.3799999999999932,0.2397915744023211,-0.347942101966355
2.389999999999993,0.23631215338265754,-0.35024849648296463
2.399999999999993,0.2328096684178279,-0.35252059463133356
2.4099999999999926,0.22928446247151457,-0.35475815027574276
2.4199999999999924,0.22573688096875713,-0.35696092054791556
2.429999999999992,0.22216727176327797,-0.3591286658947762
2.439999999999992,0.2185759851043302,-0.36126115012599735
2.4499999999999917,0.21496337360307025,-0.3633581404613096
2.4599999999999915,0.21132979219845716,-0.3654194075775466
2.4699999999999913,0.2076755981226817,-0.3674447256553989
2.479999999999991,0.2040011508661277,-0.369433872425849
2.489999999999991,0.2003068121418692,-0.3713866292162617
2.4999999999999907,0.1965929458497066,-0.3733027809961013
2.5099999999999905,0.1928599180397456,-0.3751821164222503
2.5199999999999902,0.18910809687552307,-0.3770244278839009
2.52999999999999,0.18533785259668406,-0.3788295115469939
2.53999999999999,0.18154955748121412,-0.380597167398177
2.5499999999999896,0.17774358580723235,-0.38232719928825615
2.5599999999999894,0.17392031381434978,-0.3840194149751134
2.569999999999989,0.17008011966459863,-0.38567362616606454
2.579999999999989,0.166223383402938,-0.38728964855963033
2.5899999999999888,0.1623504869173417,-0.38886730188669505
2.5999999999999885,0.15846181389847475,-0.3904064099510265
2.6099999999999883,0.15455774979896447,-0.3919068006691318
2.619999999999988,0.15063868179227316,-0.39336830610942375
2.629999999999988,0.14670499873117893,-0.39479076253067213
2.6399999999999877,0.1427570911058722,-0.396174010419716
2.6499999999999875,0.13879535100167503,-0.39751789452841163
2.6599999999999873,0.1348201720563909,-0.3988222639097928
2.669999999999987,0.13083194941729298,-0.4000869719534193
2.679999999999987,0.12683107969775878,-0.4013118764198905
2.6899999999999866,0.12281796093355987,-0.4024968394745016
2.6999999999999864,0.11879299253881485,-0.40364172772001927
2.709999999999986,0.11475657526161466,-0.404746412228556
2.719999999999986,0.1107091111393291,-0.405810768572521
2.7299999999999858,0.1066510034536039,-0.4068346768546271
2.7399999999999856,0.10258265668505763,-0.4078180217369332
2.7499999999999853,0.0985044764676883,-0.4087606924689033
2.759999999999985,0.09441686954299927,-0.40966258291446195
2.769999999999985,0.09032024371385465,-0.4105235915780286
2.7799999999999847,0.08621500779807437,-0.4113436216295124
2.7899999999999845,0.08210157158177925,-0.41212258092825055
2.7999999999999843,0.07798034577249674,-0.4128603820458738
2.809999999999984,0.073851741952038,-0.4135569422880827
2.819999999999984,0.06971617252915717,-0.41421218371532054
2.8299999999999836,0.06557405069200396,-0.41482603316232725
2.8399999999999834,0.06142579036038069,-0.41539842225656154
2.849999999999983,0.05727180613781507,-0.4159292874354784
2.859999999999983,0.05311251326346029,-0.41641856996264903
2.869999999999983,0.0489483275638338,-0.4168662159427125
2.8799999999999826,0.04477966540440667,-0.41727217633514857
2.8899999999999824,0.04060694364105519,-0.4176364069668614
2.899999999999982,0.036430579571386575,-0.4179588685435654
2.909999999999982,0.03225099088595092,-0.4182395266599656
2.9199999999999817,0.02806859561935126,-0.41847835180872417
2.9299999999999815,0.02388381210126402,-0.4186753193882074
2.9399999999999813,0.019697058907381944,-0.4188304097090073
2.949999999999981,0.015508754810291871,-0.4189436079992331
2.959999999999981,0.011319318730299541,-0.41901490440856815
2.9699999999999807,0.0071291696862138595,-0.41904429401109017
2.9799999999999804,0.002938726746102958,-0.4190317768068515
2.9899999999999802,-0.0012515910219655568,-0.41897735772221883
2.99999999999998,-0.005441364599187745,-0.41888104660897163
3.00999999999998,-0.009630175065277462,-0.41874285824215945
3.0199999999999796,-0.013817603647699055,-0.4185628123167199
3.0299999999999794,-0.018003231770866254,-0.41834093344285833
3.039999999999979,-0.02218664110529484,-0.4180772511401939
3.049999999999979,-0.026367413616696776,-0.4177717998306739
3.0599999999999787,-0.030545131615003517,-0.4174246188302626
3.0699999999999785,-0.03471937780330614,-0.4170357523394091
3.0799999999999783,-0.03888973532670023,-0.4166052494323012
3.089999999999978,-0.04305578782102324,-0.4161331640449124
3.099999999999978,-0.04721711946147236,-0.41561955496184955
3.1099999999999777,-0.05137331501109086,-0.41506448580201066
3.1199999999999775,-0.05552395986911097,-0.4144680250030623
3.1299999999999772,-0.059668640119141594,-0.4138302458047469
3.139999999999977,-0.06380694257718907,-0.4131512262310315
3.149999999999977,-0.06793845483949938,-0.41243104907110956
3.1599999999999766,-0.07206276533021047,-0.41166980185926916
3.1699999999999764,-0.07617946334880316,-0.41086757685364095
3.179999999999976,-0.08028813911733956,-0.4100244710138397
3.189999999999976,-0.08438838382747796,-0.409140585977515
3.1999999999999758,-0.0884797896872531,-0.4082160280358269
3.2099999999999755,-0.09256194996761137,-0.40725090810786196
3.2199999999999753,-0.09663445904868999,-0.4062453417140082
3.229999999999975,-0.10069691246583007,-0.40519944894830545
3.239999999999975,-0.10474890695531312,-0.4041133544497898
3.2499999999999747,-0.10879004049981102,-0.4029871873728517
3.2599999999999745,-0.11281991237353953,-0.4018210813566264
3.2699999999999743,-0.11683812318710579,-0.40061517449343736
3.279999999999974,-0.12084427493204017,-0.3993696092963133
3.289999999999974,-0.1248379710250033,-0.3980845326656002
3.2999999999999736,-0.1288188163516593,-0.39676009585468924
3.3099999999999734,-0.13278641731020618,-0.39539645443488436
3.319999999999973,-0.13674038185455503,-0.3939937682594304
3.329999999999973,-0.14068031953714932,-0.3925522014267265
3.3399999999999728,-0.1446058415514166,-0.3910719222427471
3.3499999999999726,-0.14851656077384406,-0.38955310318269565
3.3599999999999723,-0.15241209180567103,-0.3879959208519138
3.369999999999972,-0.15629205101419016,-0.3864005559460726
3.379999999999972,-0.1601560565736509,-0.3847671932106691
3.3899999999999717,-0.1640037285057576,-0.38309602139985466
3.3999999999999715,-0.16783468871975613,-0.38138723323461987
3.4099999999999713,-0.17164856105210233,-0.3796410253603625
3.419999999999971,-0.17544497130570597,-0.3778575983038639
3.429999999999971,-0.1792235472887446,-0.37603715642970054
3.4399999999999706,-0.1829839188530416,-0.3741799078961169
3.4499999999999704,-0.18672571793200277,-0.3722860646103864
3.45999999999997,-0.19044857857810663,-0.3703558421836868
3.46999999999997,-0.1941521369999435,-0.36838945988551697
3.47999999999997,-0.19783603159879867,-0.3663871405976822
3.4899999999999696,-0.2014999030047755,-0.3643491107678743
3.4999999999999694,-0.20514339411245425,-0.362275600362874
3.509999999999969,-0.208766150116083,-0.3601668428214023
3.519999999999969,-0.212367818544297,-0.35802307500664765
3.5299999999999687,-0.21594804929436348,-0.35584453715849584
3.5399999999999685,-0.21950649466594843,-0.3536314728454895
3.5499999999999683,-0.22304280939440332,-0.35138412891654386
3.559999999999968,-0.22655665068356876,-0.3491027554524449
3.569999999999968,-0.23004767823809322,-0.3467876057171571
3.5799999999999677,-0.2335155542952648,-0.34443893610896625
3.5899999999999674,-0.23695994365635445,-0.3420570061114839
3.5999999999999672,-0.2403805137174693,-0.3396420782445389
3.609999999999967,-0.2437769344999147,-0.3371944180149824
3.619999999999967,-0.24714887868006452,-0.33471429386743046
3.6299999999999666,-0.25049602161873885,-0.3322019771349704
3.6399999999999664,-0.25381804139008857,-0.32965774198985537
3.649999999999966,-0.2571146188099871,-0.32708186539421136
3.659999999999966,-0.2603854374639292,-0.3244746270507813
3.6699999999999657,-0.26363018373443703,-0.32183630935372937
3.6799999999999655,-0.2668485468279743,-0.3191671973395298
3.6899999999999653,-0.27004021880136964,-0.31646757863796243
3.699999999999965,-0.27320489458774927,-0.31373774342323807
3.709999999999965,-0.27634227202198164,-0.3109779843652758
3.7199999999999647,-0.2794520518656344,-0.30818859658115405
3.7299999999999645,-0.2825339378314459,-0.30536987758675643
3.7399999999999642,-0.2855876366073135,-0.3025221272486339
3.749999999999964,-0.28861285787979984,-0.29964564773610286
3.759999999999964,-0.29160931435716086,-0.2967407434735993
3.7699999999999636,-0.29457672179189687,-0.2938077210933089
3.7799999999999634,-0.29751479900282995,-0.29084688938809117
3.789999999999963,-0.30042326789671087,-0.2878585592647163
3.799999999999963,-0.303301853489358,-0.2848430436974327
3.8099999999999627,-0.3061502839263323,-0.2818006576818817
3.8199999999999625,-0.3089682905031511,-0.27873171818937753
3.8299999999999623,-0.3117556076850449,-0.27563654412156646
3.839999999999962,-0.31451197312626056,-0.272515456265483
3.849999999999962,-0.3172371276889154,-0.2693687772490164
3.8599999999999617,-0.31993081546140556,-0.26619683149680234
3.8699999999999615,-0.32259278377637357,-0.2629999451865534
3.8799999999999613,-0.3252227832282391,-0.25977844620584173
3.889999999999961,-0.32782056769029755,-0.25653266410934583
3.899999999999961,-0.330385894331391,-0.253262930076574
3.9099999999999606,-0.33291852363215674,-0.24996957687007487
3.9199999999999604,-0.3354182194008575,-0.2466529387941463
3.92999999999996,-0.3378847487887989,-0.24331335165405238
3.93999999999996,-0.34031788230533944,-0.2399511527157578
3.9499999999999598,-0.342717393832497,-0.23656668066618816
3.9599999999999596,-0.3450830606391589,-0.23316027557402483
3.9699999999999593,-0.3474146633948991,-0.22973227885104106
3.979999999999959,-0.34971198618340954,-0.22628303321398655
3.989999999999959,-0.3519748165155494,-0.22281288264702662
3.9999999999999587,-0.3542029453420197,-0.21932217236474127
4.009999999999959,-0.35639616706566707,-0.21581124877568922
4.019999999999959,-0.35855427955342395,-0.2122804594465408
4.0299999999999585,-0.36067708414788935,-0.20873015306678386
4.039999999999958,-0.3627643856785572,-0.20516067941400498
4.049999999999958,-0.36481599247269725,-0.20157238931974897
4.059999999999958,-0.36683171636589473,-0.1979656346359577
4.069999999999958,-0.36881137271225434,-0.1943407682019901
4.079999999999957,-0.37075478039427423,-0.190698143812223
4.089999999999957,-0.37266176183239647,-0.18703811618423347
4.099999999999957,-0.3745321429942388,-0.18336104092756128
4.109999999999957,-0.3763657534035144,-0.17966727451305053
4.119999999999957,-0.3781624261486449,-0.1759571742427683
4.129999999999956,-0.3799219978910726,-0.1722310982204981
4.139999999999956,-0.3816443088732776,-0.1684894053228046
4.149999999999956,-0.38332920292650563,-0.16473245517066656
4.159999999999956,-0.3849765274782123,-0.1609606081016731
4.1699999999999555,-0.38658613355922905,-0.15717422514277907
4.179999999999955,-0.38815787581065686,-0.15337366798361401
4.189999999999955,-0.389691612490493,-0.14955929895033876
4.199999999999955,-0.3911872054799964,-0.14573148098004346
4.209999999999955,-0.39264452028979685,-0.1418905775956802
4.2199999999999545,-0.3940634260657537,-0.13803695288152248
4.229999999999954,-0.3954437955945689,-0.13417097145914425
4.239999999999954,-0.39678550530916035,-0.13029299846390946
4.249999999999954,-0.39808843529379945,-0.12640339952196378
4.259999999999954,-0.3993524692890191,-0.1225025407277191
4.269999999999953,-0.4005774946962963,-0.11859078862182076
4.279999999999953,-0.4017634025825145,-0.1146685101695877
4.289999999999953,-0.4029100876842103,-0.11073607273991469
4.299999999999953,-0.40401744841160947,-0.10679384408462556
4.3099999999999525,-0.4050853868524557,-0.10284219231826625
4.319999999999952,-0.40611380877563835,-0.0988814858983255
4.329999999999952,-0.40710262363462163,-0.09491209360587127
4.339999999999952,-0.40805174457068033,-0.09093438452659008
4.349999999999952,-0.40896108841594625,-0.08694872803221655
4.3599999999999515,-0.4098305756962684,-0.0829554937623397
4.369999999999951,-0.4106601306338918,-0.07895505160657253
4.379999999999951,-0.4114496811499575,-0.07494777168707092
4.389999999999951,-0.41219915886682823,-0.07093402434138768
4.399999999999951,-0.41290849911024213,-0.06691418010564723
4.40999999999995,-0.4135776409112986,-0.06288860969802616
4.41999999999995,-0.41420652700827887,-0.05885768400252471
4.42999999999995,-0.4147951038483041,-0.05482177405301378
4.43999999999995,-0.41534332158883425,-0.050781251017542134
4.4499999999999496,-0.41585113409900964,-0.04673648618288801
4.459999999999949,-0.4163184989608385,-0.04268785093933923
4.469999999999949,-0.4167453774702319,-0.03863571676568575
4.479999999999949,-0.4171317346378887,-0.034580455214408404
4.489999999999949,-0.4174775391900328,-0.030522437897047346
4.4999999999999485,-0.41778276356900323,-0.026462036469733746
4.509999999999948,-0.41804738393370056,-0.022399622618867972
4.519999999999948,-0.41827138015988924,-0.018335568046927462
4.529999999999948,-0.4184547358403585,-0.014270244458387432
4.539999999999948,-0.4185974382849424,-0.0102040235457374
4.549999999999947,-0.4186994785203998,-0.006137276975576487
4.559999999999947,-0.41876085129015556,-0.0020703763747704045
4.569999999999947,-0.41878155505390324,0.0019963066833470454
4.579999999999947,-0.41876159198706975,0.006062400692745094
4.589999999999947,-0.4187009679801423,0.010127534228456947
4.599999999999946,-0.41859969263785773,0.014191335960347714
4.609999999999946,-0.4184577792782543,0.018253434666906473
4.619999999999946,-0.41827524493158524,0.022313459249079598
4.629999999999946,-0.41805211033909445,0.026371038744162398
4.6399999999999455,-0.41778839995165284,0.0304258023397661
4.649999999999945,-0.41748414192825517,0.03447737938787706
4.659999999999945,-0.4171393681343764,0.03852539941902509
4.669999999999945,-0.41675411414018615,0.042569492156577536
4.679999999999945,-0.41632841921862035,0.046609287531175846
4.689999999999944,-0.4158623263433086,0.050644415695330916
4.699999999999944,-0.4153558821863553,0.05467450703819366
4.709999999999944,-0.41480913711597334,0.05869919220051691
4.719999999999944,-0.41422214519396816,0.0627181020898246
4.729999999999944,-0.4135949641730699,0.066730867895804
4.739999999999943,-0.41292765549411187,0.07073712110593655
4.749999999999943,-0.4122202842830525,0.07473649352138276
4.759999999999943,-0.4114729193478387,0.07872861727313599
4.769999999999943,-0.4106856331751073,0.08271312483846034
4.7799999999999425,-0.4098585019267227,0.08668964905762695
4.789999999999942,-0.40899160543614643,0.09065782315096309
4.799999999999942,-0.4080850272046368,0.09461728073622813
4.809999999999942,-0.40713885439727454,0.09856765584633012
4.819999999999942,-0.4061531778388112,0.10250858294739616
4.8299999999999415,-0.40512809200933725,0.10643969695720996
4.839999999999941,-0.40406369503976514,0.11036063326402906
4.849999999999941,-0.40296008870712485,0.11427102774579416
4.859999999999941,-0.4018173784296669,0.1181705167897426
4.869999999999941,-0.40063567326176946,0.12205873731243752
4.87999999999994,-0.3994150858886451,0.12593532678022407
4.88999999999994,-0.39815573262084286,0.1297999232301233
4.89999999999994,-0.39685773338854163,0.13365216529117432
4.90999999999994,-0.3955212117356299,0.13749169220623458
4.9199999999999395,-0.39414629481356755,0.1413181438542479
4.929999999999939,-0.3927331133750251,0.1451311607729892
4.939999999999939,-0.3912818017672952,0.14893038418229482
4.949999999999939,-0.38979249792547227,0.15271545600778622
4.959999999999939,-0.3882653433653944,0.15648601890509511
4.9699999999999385,-0.3867004831763435,0.16024171628459694
4.979999999999938,-0.3850980660134975,0.16398219233665945
4.989999999999938,-0.3834582440901309,0.1677070920574127
4.999999999999938,-0.3817811731695568,0.1714160612750457
5.009999999999938,-0.3800670125568063,0.17510874667663556
5.019999999999937,-0.37831592509004,0.17878479583551296
5.029999999999937,-0.37652807713168485,0.18244385723916828
5.039999999999937,-0.3747036385592932,0.18608558031770225
5.049999999999937,-0.37284278275611615,0.18970961547282333
5.0599999999999365,-0.37094568660138794,0.1933156141073948
5.069999999999936,-0.369012530460314,0.19690322865553303
5.079999999999936,-0.3670434981737587,0.20047211261325815
5.089999999999936,-0.3650387770476261,0.20402192056969795
